t dd no-dd
1.870000000000000000e+02 5.898823738098144531e+00 5.935236930847167969e+00
1.900000000000000000e+02 5.898823738098144531e+00 5.931584358215332031e+00
1.930000000000000000e+02 5.898823738098144531e+00 5.928106784820556641e+00
1.960000000000000000e+02 5.898823738098144531e+00 5.924752712249755859e+00
1.990000000000000000e+02 5.898823261260986328e+00 5.921504020690917969e+00
2.020000000000000000e+02 5.898823261260986328e+00 5.918470382690429688e+00
2.050000000000000000e+02 5.898823261260986328e+00 5.915576934814453125e+00
2.080000000000000000e+02 5.898823261260986328e+00 5.912754535675048828e+00
2.110000000000000000e+02 5.898823261260986328e+00 5.910067081451416016e+00
2.150000000000000000e+02 5.898822784423828125e+00 5.906633853912353516e+00
2.180000000000000000e+02 5.898822784423828125e+00 5.904148578643798828e+00
2.210000000000000000e+02 5.898822784423828125e+00 5.901771068572998047e+00
2.250000000000000000e+02 5.898823261260986328e+00 5.898729324340820312e+00
2.280000000000000000e+02 5.898822784423828125e+00 5.896542549133300781e+00
2.320000000000000000e+02 5.898822784423828125e+00 5.893742561340332031e+00
2.360000000000000000e+02 5.898822784423828125e+00 5.891045570373535156e+00
2.390000000000000000e+02 5.898822784423828125e+00 5.889131546020507812e+00
2.430000000000000000e+02 5.898822784423828125e+00 5.886666774749755859e+00
2.470000000000000000e+02 5.898822784423828125e+00 5.884315013885498047e+00
2.510000000000000000e+02 5.898822784423828125e+00 5.882076263427734375e+00
2.550000000000000000e+02 5.898822784423828125e+00 5.879931449890136719e+00
2.590000000000000000e+02 5.898822784423828125e+00 5.877881526947021484e+00
2.630000000000000000e+02 5.898822784423828125e+00 5.875924587249755859e+00
2.670000000000000000e+02 5.898822784423828125e+00 5.874048233032226562e+00
2.710000000000000000e+02 5.898822784423828125e+00 5.872266292572021484e+00
2.750000000000000000e+02 5.898822784423828125e+00 5.870548248291015625e+00
2.790000000000000000e+02 5.898822784423828125e+00 5.868906974792480469e+00
2.840000000000000000e+02 5.898822784423828125e+00 5.866951465606689453e+00
2.880000000000000000e+02 5.898822784423828125e+00 5.865460395812988281e+00
2.930000000000000000e+02 5.898822784423828125e+00 5.863679885864257812e+00
2.970000000000000000e+02 5.898822784423828125e+00 5.862330436706542969e+00
3.020000000000000000e+02 5.898822784423828125e+00 5.860713958740234375e+00
3.070000000000000000e+02 5.898822784423828125e+00 5.859182834625244141e+00
3.110000000000000000e+02 5.898822784423828125e+00 5.858023643493652344e+00
3.160000000000000000e+02 5.898822784423828125e+00 5.856624603271484375e+00
3.210000000000000000e+02 5.898822784423828125e+00 5.855300426483154297e+00
3.260000000000000000e+02 5.898822784423828125e+00 5.854043006896972656e+00
3.310000000000000000e+02 5.898822784423828125e+00 5.852846145629882812e+00
3.360000000000000000e+02 5.898822784423828125e+00 5.851703643798828125e+00
3.420000000000000000e+02 5.898822784423828125e+00 5.850416183471679688e+00
3.470000000000000000e+02 5.898822784423828125e+00 5.849396228790283203e+00
3.530000000000000000e+02 5.898822784423828125e+00 5.848229408264160156e+00
3.580000000000000000e+02 5.898822784423828125e+00 5.847311496734619141e+00
3.640000000000000000e+02 5.898822784423828125e+00 5.846263885498046875e+00
3.690000000000000000e+02 5.898822784423828125e+00 5.845431327819824219e+00
3.750000000000000000e+02 5.898822784423828125e+00 5.844484329223632812e+00
3.810000000000000000e+02 5.898822784423828125e+00 5.843589305877685547e+00
3.870000000000000000e+02 5.898822784423828125e+00 5.842740058898925781e+00
3.930000000000000000e+02 5.898822784423828125e+00 5.841936111450195312e+00
3.990000000000000000e+02 5.898822784423828125e+00 5.841173171997070312e+00
4.050000000000000000e+02 5.898822784423828125e+00 5.840452194213867188e+00
4.120000000000000000e+02 5.898822784423828125e+00 5.839656829833984375e+00
4.180000000000000000e+02 5.898822784423828125e+00 5.839014053344726562e+00
4.250000000000000000e+02 5.898822784423828125e+00 5.838302612304687500e+00
4.310000000000000000e+02 5.898822784423828125e+00 5.837729454040527344e+00
4.380000000000000000e+02 5.898822784423828125e+00 5.837095737457275391e+00
4.450000000000000000e+02 5.898823261260986328e+00 5.836497306823730469e+00
4.520000000000000000e+02 5.898823261260986328e+00 5.835934638977050781e+00
4.590000000000000000e+02 5.898823261260986328e+00 5.835402011871337891e+00
4.660000000000000000e+02 5.898822784423828125e+00 5.834898471832275391e+00
4.730000000000000000e+02 5.898822784423828125e+00 5.834423065185546875e+00
4.810000000000000000e+02 5.898823261260986328e+00 5.833913803100585938e+00
4.880000000000000000e+02 5.898822784423828125e+00 5.833494663238525391e+00
4.960000000000000000e+02 5.898822784423828125e+00 5.833043098449707031e+00
5.030000000000000000e+02 5.898822784423828125e+00 5.832671642303466797e+00
5.110000000000000000e+02 5.898822784423828125e+00 5.832271575927734375e+00
5.190000000000000000e+02 5.898822784423828125e+00 5.831896781921386719e+00
5.270000000000000000e+02 5.898822784423828125e+00 5.831544876098632812e+00
5.360000000000000000e+02 5.898822784423828125e+00 5.831173896789550781e+00
5.440000000000000000e+02 5.898822784423828125e+00 5.830864906311035156e+00
5.530000000000000000e+02 5.898822784423828125e+00 5.830540180206298828e+00
5.610000000000000000e+02 5.898822784423828125e+00 5.830269813537597656e+00
5.700000000000000000e+02 5.898822784423828125e+00 5.829983711242675781e+00
5.790000000000000000e+02 5.898822784423828125e+00 5.829717636108398438e+00
5.880000000000000000e+02 5.898822784423828125e+00 5.829466342926025391e+00
5.970000000000000000e+02 5.898822784423828125e+00 5.829233169555664062e+00
6.060000000000000000e+02 5.898822784423828125e+00 5.829014778137207031e+00
6.160000000000000000e+02 5.898822784423828125e+00 5.828789234161376953e+00
6.250000000000000000e+02 5.898822784423828125e+00 5.828599929809570312e+00
6.350000000000000000e+02 5.898822784423828125e+00 5.828401565551757812e+00
6.450000000000000000e+02 5.898822784423828125e+00 5.828218936920166016e+00
6.550000000000000000e+02 5.898822784423828125e+00 5.828049182891845703e+00
6.650000000000000000e+02 5.898822784423828125e+00 5.827891349792480469e+00
6.760000000000000000e+02 5.898822784423828125e+00 5.827729701995849609e+00
6.860000000000000000e+02 5.898822784423828125e+00 5.827593326568603516e+00
6.970000000000000000e+02 5.898822784423828125e+00 5.827453136444091797e+00
7.080000000000000000e+02 5.898823261260986328e+00 5.827324390411376953e+00
7.190000000000000000e+02 5.898822784423828125e+00 5.827205657958984375e+00
7.300000000000000000e+02 5.898823261260986328e+00 5.827094554901123047e+00
7.420000000000000000e+02 5.898822784423828125e+00 5.826984405517578125e+00
7.530000000000000000e+02 5.898822784423828125e+00 5.826890468597412109e+00
7.650000000000000000e+02 5.898822784423828125e+00 5.826795578002929688e+00
7.770000000000000000e+02 5.898822784423828125e+00 5.826708793640136719e+00
7.890000000000000000e+02 5.898822784423828125e+00 5.826629638671875000e+00
8.010000000000000000e+02 5.898822784423828125e+00 5.826555728912353516e+00
8.140000000000000000e+02 5.898822784423828125e+00 5.826482772827148438e+00
8.270000000000000000e+02 5.898822784423828125e+00 5.826415538787841797e+00
8.390000000000000000e+02 5.898822784423828125e+00 5.826358795166015625e+00
8.530000000000000000e+02 5.898822784423828125e+00 5.826297760009765625e+00
8.660000000000000000e+02 5.898822784423828125e+00 5.826246261596679688e+00
8.790000000000000000e+02 5.898822784423828125e+00 5.826199531555175781e+00
8.930000000000000000e+02 5.898822784423828125e+00 5.826152801513671875e+00
9.070000000000000000e+02 5.898822784423828125e+00 5.826110363006591797e+00
9.210000000000000000e+02 5.898822784423828125e+00 5.826071262359619141e+00
9.360000000000000000e+02 5.898822784423828125e+00 5.826033115386962891e+00
9.500000000000000000e+02 5.898822784423828125e+00 5.826001644134521484e+00
9.650000000000000000e+02 5.898822784423828125e+00 5.825970649719238281e+00
9.800000000000000000e+02 5.898822784423828125e+00 5.825942993164062500e+00
9.950000000000000000e+02 5.898822784423828125e+00 5.825917243957519531e+00
1.011000000000000000e+03 5.898822784423828125e+00 5.825893402099609375e+00
1.027000000000000000e+03 5.898822784423828125e+00 5.825872898101806641e+00
1.043000000000000000e+03 5.898822784423828125e+00 5.825853347778320312e+00
1.059000000000000000e+03 5.898822784423828125e+00 5.825834751129150391e+00
1.075000000000000000e+03 5.898821830749511719e+00 5.825820446014404297e+00
1.092000000000000000e+03 5.898822784423828125e+00 5.825803756713867188e+00
1.109000000000000000e+03 5.898823261260986328e+00 5.825790405273437500e+00
1.127000000000000000e+03 5.898822784423828125e+00 5.825777053833007812e+00
1.144000000000000000e+03 5.898823261260986328e+00 5.825765609741210938e+00
1.162000000000000000e+03 5.898822784423828125e+00 5.825755119323730469e+00
1.180000000000000000e+03 5.898823261260986328e+00 5.825745105743408203e+00
1.199000000000000000e+03 5.898822784423828125e+00 5.825736522674560547e+00
1.217000000000000000e+03 5.898822784423828125e+00 5.825727939605712891e+00
1.236000000000000000e+03 5.898822784423828125e+00 5.825721263885498047e+00
1.256000000000000000e+03 5.898822784423828125e+00 5.825714588165283203e+00
1.275000000000000000e+03 5.898822784423828125e+00 5.825708389282226562e+00
1.295000000000000000e+03 5.898822784423828125e+00 5.825703620910644531e+00
1.315000000000000000e+03 5.898823261260986328e+00 5.825700283050537109e+00
1.336000000000000000e+03 5.898822784423828125e+00 5.825696468353271484e+00
1.357000000000000000e+03 5.898822784423828125e+00 5.825694084167480469e+00
1.378000000000000000e+03 5.898822784423828125e+00 5.825692176818847656e+00
1.399000000000000000e+03 5.898823261260986328e+00 5.825690269470214844e+00
1.421000000000000000e+03 5.898822784423828125e+00 5.825687885284423828e+00
1.443000000000000000e+03 5.898823261260986328e+00 5.825686454772949219e+00
1.466000000000000000e+03 5.898823261260986328e+00 5.825685024261474609e+00
1.489000000000000000e+03 5.898822784423828125e+00 5.825683593750000000e+00
1.512000000000000000e+03 5.898822784423828125e+00 5.825682163238525391e+00
1.536000000000000000e+03 5.898823261260986328e+00 5.825681686401367188e+00
1.560000000000000000e+03 5.898823261260986328e+00 5.825681209564208984e+00
1.584000000000000000e+03 5.898823261260986328e+00 5.825680732727050781e+00
1.609000000000000000e+03 5.898822784423828125e+00 5.825679302215576172e+00
1.634000000000000000e+03 5.898823261260986328e+00 5.825678825378417969e+00
1.659000000000000000e+03 5.898822784423828125e+00 5.825677871704101562e+00
1.685000000000000000e+03 5.898823261260986328e+00 5.825678825378417969e+00
1.711000000000000000e+03 5.898823261260986328e+00 5.825677394866943359e+00
1.738000000000000000e+03 5.898823261260986328e+00 5.825677394866943359e+00
1.765000000000000000e+03 5.898822784423828125e+00 5.825676918029785156e+00
1.793000000000000000e+03 5.898823261260986328e+00 5.825676918029785156e+00
1.821000000000000000e+03 5.898822784423828125e+00 5.825676918029785156e+00
1.849000000000000000e+03 5.898822784423828125e+00 5.825676918029785156e+00
1.878000000000000000e+03 5.898821830749511719e+00 5.825676441192626953e+00
1.907000000000000000e+03 5.898822784423828125e+00 5.825676918029785156e+00
1.937000000000000000e+03 5.898822784423828125e+00 5.825676441192626953e+00
1.967000000000000000e+03 5.898822784423828125e+00 5.825676441192626953e+00
1.998000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.029000000000000000e+03 5.898822784423828125e+00 5.825676441192626953e+00
2.061000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.093000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.126000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.159000000000000000e+03 5.898822784423828125e+00 5.825675487518310547e+00
2.192000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.227000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.261000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.297000000000000000e+03 5.898822784423828125e+00 5.825675487518310547e+00
2.333000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.369000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.406000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.443000000000000000e+03 5.898823261260986328e+00 5.825675010681152344e+00
2.482000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.520000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.560000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.600000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.640000000000000000e+03 5.898822784423828125e+00 5.825674533843994141e+00
2.681000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.723000000000000000e+03 5.898822784423828125e+00 5.825674533843994141e+00
2.766000000000000000e+03 5.898822784423828125e+00 5.825675010681152344e+00
2.809000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.853000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.897000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.942000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
2.988000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.035000000000000000e+03 5.898822784423828125e+00 5.825674533843994141e+00
3.082000000000000000e+03 5.898822784423828125e+00 5.825674533843994141e+00
3.130000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.179000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.229000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.279000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.330000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.382000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.435000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.489000000000000000e+03 5.898822784423828125e+00 5.825674057006835938e+00
3.543000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.598000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.654000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.711000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.769000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.828000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.888000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
3.948000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
4.010000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
4.073000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
4.136000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
4.201000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.266000000000000000e+03 5.898822784423828125e+00 5.825673103332519531e+00
4.333000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.400000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.469000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.539000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.610000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.682000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.755000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
4.829000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.904000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
4.981000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
5.058000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.137000000000000000e+03 5.898823261260986328e+00 5.825672149658203125e+00
5.217000000000000000e+03 5.898822784423828125e+00 5.825672626495361328e+00
5.299000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.381000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.465000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.551000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.637000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.725000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.814000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.905000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
5.997000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.091000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.186000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.282000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.380000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.480000000000000000e+03 5.898822784423828125e+00 5.825672149658203125e+00
6.581000000000000000e+03 5.898822784423828125e+00 5.825671195983886719e+00
6.684000000000000000e+03 5.898822784423828125e+00 5.825671195983886719e+00
6.788000000000000000e+03 5.898822784423828125e+00 5.825671195983886719e+00
6.894000000000000000e+03 5.898821830749511719e+00 5.825671195983886719e+00
7.001000000000000000e+03 5.898821830749511719e+00 5.825670242309570312e+00
7.111000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.222000000000000000e+03 5.898823261260986328e+00 5.825670242309570312e+00
7.334000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.449000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.565000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.683000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.803000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
7.924000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.048000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.174000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.301000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.431000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.562000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.696000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.831000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
8.969000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.109000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.251000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.395000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.542000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.691000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.842000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
9.996000000000000000e+03 5.898822784423828125e+00 5.825670242309570312e+00
1.015200000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.031000000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.047100000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.063400000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.080000000000000000e+04 5.898821830749511719e+00 5.825669765472412109e+00
1.096800000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.114000000000000000e+04 5.898821830749511719e+00 5.825670242309570312e+00
1.131300000000000000e+04 5.898821830749511719e+00 5.825670242309570312e+00
1.149000000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.166900000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.185100000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.203600000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.222400000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.241400000000000000e+04 5.898821830749511719e+00 5.825670242309570312e+00
1.260800000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.280500000000000000e+04 5.898821830749511719e+00 5.825670242309570312e+00
1.300500000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.320700000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.341300000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.362300000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.383500000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.405100000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.427000000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.449300000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.471900000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.494900000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.518200000000000000e+04 5.898821830749511719e+00 5.825669765472412109e+00
1.541900000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.565900000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.590300000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.615100000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.640300000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.665900000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.691900000000000000e+04 5.898822784423828125e+00 5.825670242309570312e+00
1.718300000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.745100000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.772300000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.800000000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.828100000000000000e+04 5.898822784423828125e+00 5.825669765472412109e+00
1.856600000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
1.885600000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
1.915000000000000000e+04 5.898823261260986328e+00 5.825668811798095703e+00
1.944800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
1.975200000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.006000000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.037300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.069100000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.101300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.134100000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.167400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.201200000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.235600000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.270400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.305900000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
2.341800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.378400000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
2.415500000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.453100000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.491400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.530300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.569700000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.609800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.650500000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.691900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.733900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.776500000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.819800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.863800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.908500000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
2.953900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.000000000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.046800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.094300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.142600000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.191600000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.241400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.291900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.343300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.395400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.448400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.502200000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.556800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.612300000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.668700000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.725900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.784000000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.843000000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.903000000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
3.963900000000000000e+04 5.898822784423828125e+00 5.825668334960937500e+00
4.025700000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
4.088500000000000000e+04 5.898822784423828125e+00 5.825668334960937500e+00
4.152300000000000000e+04 5.898822784423828125e+00 5.825668334960937500e+00
4.217100000000000000e+04 5.898822784423828125e+00 5.825668334960937500e+00
4.282800000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
4.349700000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
4.417500000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.486400000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
4.556400000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.627500000000000000e+04 5.898822784423828125e+00 5.825668334960937500e+00
4.699700000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.773000000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.847400000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.923100000000000000e+04 5.898821830749511719e+00 5.825668811798095703e+00
4.999900000000000000e+04 5.898822784423828125e+00 5.825668811798095703e+00
